,tfidf_score,term_weights,filename,cik,file_date
2448,0.00047190521658284747,0.004298360376455993,20210422_10-Q_edgar_data_100517_0000100517-21-000026_1.txt,100517,2021-04-22
2449,0.0015464728877724041,0.0064260138856169526,20210421_10-Q_edgar_data_1156039_0001156039-21-000041_1.txt,1156039,2021-04-21
2450,0.001423239717348585,0.004970816726178124,20210301_10-K_edgar_data_80661_0000080661-21-000014_1.txt,80661,2021-03-01
2451,0.00024521191109440094,0.0018127140009584464,20210422_10-Q_edgar_data_100885_0000100885-21-000162_1.txt,100885,2021-04-22
2452,0.001917596974868487,0.005959537137919375,20210422_10-Q_edgar_data_33185_0000033185-21-000032_1.txt,33185,2021-04-22
2453,0.003716251132968118,0.006279254482148834,20210422_10-Q_edgar_data_1031296_0001031296-21-000047_1.txt,1031296,2021-04-22
2454,0.0007220828254698196,0.004449188366587758,20210422_10-Q_edgar_data_1579241_0001579241-21-000043_1.txt,1579241,2021-04-22
2455,0.00044924427352065145,0.003998981255930693,20210422_10-Q_edgar_data_313616_0000313616-21-000059_1.txt,313616,2021-04-22
2456,0.0003813114235322486,0.0018424830810197124,20210408_10-Q_edgar_data_23217_0001564590-21-018099_1.txt,23217,2021-04-08
2457,0.0007076195937615493,0.005021320971693464,20210422_10-Q_edgar_data_77360_0000077360-21-000012_1.txt,77360,2021-04-22
2458,0.0012448862235356932,0.004636499570747127,20210423_10-Q_edgar_data_1022079_0001022079-21-000070_1.txt,1022079,2021-04-23
2459,0.0015113709856992914,0.002720165794610672,20210226_10-K_edgar_data_65984_0000065984-21-000096_1.txt,65984,2021-02-26
2460,0.0010849088950746206,0.005072014427870867,20210423_10-Q_edgar_data_1300514_0001300514-21-000058_1.txt,1300514,2021-04-23
2461,0.0014930905201578732,0.007461583924349882,20210423_10-Q_edgar_data_1701605_0001701605-21-000048_1.txt,1701605,2021-04-23
2462,0.0018417952040891972,0.005651213373874028,20210423_10-Q_edgar_data_55785_0000055785-21-000037_1.txt,55785,2021-04-23
2463,0.0006926457755346421,0.004005621039387906,20210422_10-Q_edgar_data_91440_0000091440-21-000011_1.txt,91440,2021-04-22
2464,0.0004295270465009399,0.005289670795510027,20210423_10-Q_edgar_data_1385157_0001558370-21-004696_1.txt,1385157,2021-04-23
2465,0.0015682656728458054,0.00505194959619754,20210423_10-Q_edgar_data_1506307_0001506307-21-000032_1.txt,1506307,2021-04-23
2466,0.0038326833899342914,0.00774749092503906,20210423_10-Q_edgar_data_50863_0000050863-21-000018_1.txt,50863,2021-04-23
2467,0.00156625829584311,0.00529066374025988,20210422_10-Q_edgar_data_875045_0000875045-21-000028_1.txt,875045,2021-04-22
2468,0.0015980390273243566,0.004935072243937017,20210423_10-Q_edgar_data_4962_0000004962-21-000028_1.txt,4962,2021-04-23
2469,0.0007570625137298818,0.0060770436466541485,20210426_10-Q_edgar_data_1069202_0001069202-21-000018_1.txt,1069202,2021-04-26
2470,0.0014145098369585662,0.005223106557724059,20210426_10-Q_edgar_data_813672_0000813672-21-000016_1.txt,813672,2021-04-26
2471,0.0004456853147817349,0.003896083142009407,20210423_10-Q_edgar_data_1751788_0001751788-21-000105_1.txt,1751788,2021-04-23
2472,0.0015419260739218987,0.005869701806680436,20210423_10-Q_edgar_data_773840_0000773840-21-000032_1.txt,773840,2021-04-23
2473,0.001035611981382985,0.003901102499969471,20210423_10-Q_edgar_data_753308_0000753308-21-000108_1.txt,753308,2021-04-23
2474,0.0011158854187696924,0.005679287667135877,20210427_10-Q_edgar_data_1413447_0001413447-21-000032_1.txt,1413447,2021-04-27
2475,0.00164068958831137,0.00552697723443933,20210427_10-Q_edgar_data_1071739_0001071739-21-000092_1.txt,1071739,2021-04-27
2476,0.0003725514432922852,0.0023747905032068554,20210426_10-Q_edgar_data_882184_0000882184-21-000126_1.txt,882184,2021-04-26
2477,0.0004106680286624289,0.0041488026117779435,20210423_10-Q_edgar_data_1478242_0001478242-21-000043_1.txt,1478242,2021-04-23
2478,0.0008695034238368479,0.005175542941593356,20210420_10-K_edgar_data_16918_0000016918-21-000060_1.txt,16918,2021-04-20
2479,0.0005945988635963021,0.005150561488589658,20210427_10-Q_edgar_data_45012_0000045012-21-000019_1.txt,45012,2021-04-27
